user_id,monthly_income,category,subcategory,expense_name,amount,frequency,monthly_equivalent
386,2187.81,wants,dining out,dining_out,54.35,monthly,54.35
386,2187.81,wants,entertainment,entertainment,131.06,monthly,131.06
386,2187.81,wants,shopping,shopping,45.31,biweekly,98.32
386,2187.81,wants,subscriptions,subscriptions,3.19,weekly,13.81
386,2187.81,wants,hobbies,hobbies,30.59,monthly,30.59
386,2187.81,wants,travel,travel,21.49,weekly,93.05
386,2187.81,wants,personal care,personal_care,39.01,one time,39.01
386,2187.81,wants,gifts,gifts,35.48,biweekly,76.99
387,5152.47,needs,groceries,groceries,190.51,biweekly,413.41
387,5152.47,needs,rent/mortgage,rent_mortgage,302.26,weekly,1308.79
387,5152.47,needs,utilities,utilities,221.7,monthly,221.7
387,5152.47,needs,gas/transport,gas_transport,139.5,biweekly,302.71
387,5152.47,needs,insurance,insurance,110.96,biweekly,240.78
387,5152.47,needs,bills,bills,96.88,biweekly,210.23
387,5152.47,needs,healthcare,healthcare,110.92,monthly,110.92
387,5152.47,needs,childcare,childcare,186.59,monthly,186.59
387,5152.47,wants,dining out,dining_out,109.51,biweekly,237.64
387,5152.47,wants,entertainment,entertainment,228.68,monthly,228.68
387,5152.47,wants,shopping,shopping,183.39,biweekly,397.96
387,5152.47,wants,subscriptions,subscriptions,166.17,monthly,166.17
387,5152.47,wants,travel,travel,212.91,monthly,212.91
387,5152.47,wants,gifts,gifts,83.01,monthly,83.01
387,5152.47,wants,other,other,47.24,monthly,47.24
388,4757.57,needs,groceries,groceries,163.58,biweekly,354.97
388,4757.57,needs,rent/mortgage,rent_mortgage,243.35,weekly,1053.71
388,4757.57,needs,utilities,utilities,291.54,one time,291.54
388,4757.57,needs,gas/transport,gas_transport,292.59,monthly,292.59
388,4757.57,needs,insurance,insurance,291.18,monthly,291.18
388,4757.57,needs,bills,bills,230.94,monthly,230.94
388,4757.57,needs,healthcare,healthcare,166.75,monthly,166.75
388,4757.57,needs,childcare,childcare,191.84,monthly,191.84
388,4757.57,wants,shopping,shopping,203.77,monthly,203.77
388,4757.57,wants,subscriptions,subscriptions,163.46,monthly,163.46
388,4757.57,wants,hobbies,hobbies,46.74,monthly,46.74
388,4757.57,wants,travel,travel,141.96,monthly,141.96
388,4757.57,wants,personal care,personal_care,42.0,weekly,181.86
388,4757.57,wants,gifts,gifts,33.53,weekly,145.18
389,9568.14,needs,groceries,groceries,1103.02,one time,1103.02
389,9568.14,needs,rent/mortgage,rent_mortgage,2903.67,monthly,2903.67
389,9568.14,needs,utilities,utilities,427.49,monthly,427.49
389,9568.14,needs,gas/transport,gas_transport,500.79,one time,500.79
389,9568.14,needs,insurance,insurance,281.62,biweekly,611.12
389,9568.14,needs,bills,bills,203.38,biweekly,441.33
389,9568.14,needs,healthcare,healthcare,240.79,monthly,240.79
389,9568.14,needs,other,other,73.64,biweekly,159.8
389,9568.14,wants,dining out,dining_out,656.3,monthly,656.3
389,9568.14,wants,entertainment,entertainment,514.56,one time,514.56
389,9568.14,wants,shopping,shopping,205.08,monthly,205.08
389,9568.14,wants,subscriptions,subscriptions,253.53,monthly,253.53
389,9568.14,wants,hobbies,hobbies,88.4,monthly,88.4
389,9568.14,wants,travel,travel,117.09,weekly,507.0
389,9568.14,wants,personal care,personal_care,188.02,biweekly,408.0
389,9568.14,wants,other,other,21.64,weekly,93.7
390,4319.61,needs,groceries,groceries,420.41,monthly,420.41
390,4319.61,needs,rent/mortgage,rent_mortgage,929.07,monthly,929.07
390,4319.61,needs,utilities,utilities,110.62,biweekly,240.05
390,4319.61,needs,gas/transport,gas_transport,53.41,weekly,231.27
390,4319.61,needs,insurance,insurance,72.65,biweekly,157.65
390,4319.61,needs,bills,bills,49.36,weekly,213.73
390,4319.61,needs,healthcare,healthcare,164.65,one time,164.65
390,4319.61,needs,other,other,24.78,weekly,107.3
390,4319.61,wants,entertainment,entertainment,177.46,monthly,177.46
390,4319.61,wants,hobbies,hobbies,39.4,monthly,39.4
390,4319.61,wants,travel,travel,74.6,monthly,74.6
390,4319.61,wants,gifts,gifts,16.3,biweekly,35.37
390,4319.61,wants,other,other,41.09,monthly,41.09
391,2620.93,needs,groceries,groceries,71.46,weekly,309.42
391,2620.93,needs,rent/mortgage,rent_mortgage,332.91,biweekly,722.41
391,2620.93,needs,utilities,utilities,152.64,monthly,152.64
391,2620.93,needs,gas/transport,gas_transport,144.18,monthly,144.18
391,2620.93,needs,insurance,insurance,73.63,biweekly,159.78
391,2620.93,needs,bills,bills,18.7,weekly,80.97
391,2620.93,needs,healthcare,healthcare,15.62,weekly,67.63
391,2620.93,wants,dining out,dining_out,64.31,one time,64.31
391,2620.93,wants,entertainment,entertainment,31.96,monthly,31.96
391,2620.93,wants,shopping,shopping,128.0,biweekly,277.76
391,2620.93,wants,subscriptions,subscriptions,9.65,weekly,41.78
391,2620.93,wants,hobbies,hobbies,22.44,biweekly,48.69
391,2620.93,wants,personal care,personal_care,44.84,biweekly,97.3
391,2620.93,wants,gifts,gifts,60.68,one time,60.68
391,2620.93,wants,other,other,33.51,monthly,33.51
392,4084.08,needs,groceries,groceries,118.98,weekly,515.18
392,4084.08,needs,rent/mortgage,rent_mortgage,922.72,monthly,922.72
392,4084.08,needs,utilities,utilities,148.88,one time,148.88
392,4084.08,needs,gas/transport,gas_transport,225.49,monthly,225.49
392,4084.08,needs,insurance,insurance,242.33,monthly,242.33
392,4084.08,needs,bills,bills,59.42,biweekly,128.94
392,4084.08,needs,healthcare,healthcare,148.08,monthly,148.08
392,4084.08,needs,other,other,87.35,monthly,87.35
392,4084.08,wants,dining out,dining_out,364.03,monthly,364.03
392,4084.08,wants,shopping,shopping,131.88,biweekly,286.18
392,4084.08,wants,subscriptions,subscriptions,49.94,monthly,49.94
392,4084.08,wants,hobbies,hobbies,16.76,weekly,72.57
392,4084.08,wants,travel,travel,49.61,weekly,214.81
392,4084.08,wants,personal care,personal_care,182.35,monthly,182.35
392,4084.08,wants,gifts,gifts,117.7,monthly,117.7
392,4084.08,wants,other,other,96.02,one time,96.02
393,13814.74,needs,groceries,groceries,267.88,weekly,1159.92
393,13814.74,needs,rent/mortgage,rent_mortgage,1149.96,weekly,4979.33
393,13814.74,needs,utilities,utilities,170.76,weekly,739.39
393,13814.74,needs,gas/transport,gas_transport,468.47,biweekly,1016.58
393,13814.74,needs,insurance,insurance,134.62,weekly,582.9
393,13814.74,needs,bills,bills,402.19,monthly,402.19
393,13814.74,needs,healthcare,healthcare,165.91,biweekly,360.02
393,13814.74,needs,other,other,71.14,weekly,308.04
393,13814.74,wants,dining out,dining_out,72.66,weekly,314.62
393,13814.74,wants,hobbies,hobbies,533.99,monthly,533.99
393,13814.74,wants,travel,travel,139.41,monthly,139.41
393,13814.74,wants,personal care,personal_care,463.93,monthly,463.93
393,13814.74,wants,gifts,gifts,296.37,monthly,296.37
393,13814.74,wants,other,other,353.24,monthly,353.24
394,7856.44,needs,groceries,groceries,178.9,weekly,774.64
394,7856.44,needs,rent/mortgage,rent_mortgage,2092.19,monthly,2092.19
394,7856.44,needs,utilities,utilities,372.39,monthly,372.39
394,7856.44,needs,gas/transport,gas_transport,388.0,one time,388.0
394,7856.44,needs,insurance,insurance,320.59,monthly,320.59
394,7856.44,needs,bills,bills,74.96,weekly,324.58
394,7856.44,needs,healthcare,healthcare,300.9,monthly,300.9
394,7856.44,needs,childcare,childcare,228.12,monthly,228.12
394,7856.44,wants,dining out,dining_out,460.07,monthly,460.07
394,7856.44,wants,entertainment,entertainment,27.26,weekly,118.04
394,7856.44,wants,shopping,shopping,511.67,one time,511.67
394,7856.44,wants,travel,travel,134.46,biweekly,291.78
394,7856.44,wants,personal care,personal_care,217.08,monthly,217.08
394,7856.44,wants,gifts,gifts,61.75,weekly,267.38
394,7856.44,wants,other,other,92.34,biweekly,200.38
395,5147.96,needs,groceries,groceries,363.84,monthly,363.84
395,5147.96,needs,rent/mortgage,rent_mortgage,1773.72,monthly,1773.72
395,5147.96,needs,utilities,utilities,69.88,weekly,302.58
395,5147.96,needs,gas/transport,gas_transport,144.35,biweekly,313.24
395,5147.96,needs,insurance,insurance,47.31,weekly,204.85
395,5147.96,needs,bills,bills,84.17,biweekly,182.65
395,5147.96,needs,healthcare,healthcare,32.87,weekly,142.33
395,5147.96,wants,dining out,dining_out,110.72,biweekly,240.26
395,5147.96,wants,entertainment,entertainment,246.11,monthly,246.11
395,5147.96,wants,shopping,shopping,92.64,weekly,401.13
395,5147.96,wants,subscriptions,subscriptions,124.25,monthly,124.25
395,5147.96,wants,travel,travel,169.38,monthly,169.38
395,5147.96,wants,personal care,personal_care,189.45,one time,189.45
395,5147.96,wants,gifts,gifts,142.92,monthly,142.92
395,5147.96,wants,other,other,23.4,weekly,101.32
396,17983.37,needs,groceries,groceries,1552.03,one time,1552.03
396,17983.37,needs,rent/mortgage,rent_mortgage,4270.02,monthly,4270.02
396,17983.37,needs,utilities,utilities,1115.01,monthly,1115.01
396,17983.37,needs,gas/transport,gas_transport,230.82,weekly,999.45
396,17983.37,needs,insurance,insurance,259.49,weekly,1123.59
396,17983.37,needs,bills,bills,670.52,monthly,670.52
396,17983.37,needs,healthcare,healthcare,103.41,weekly,447.77
396,17983.37,wants,dining out,dining_out,1278.21,monthly,1278.21
396,17983.37,wants,shopping,shopping,301.21,weekly,1304.24
396,17983.37,wants,subscriptions,subscriptions,62.76,weekly,271.75
396,17983.37,wants,hobbies,hobbies,748.4,monthly,748.4
396,17983.37,wants,travel,travel,522.07,monthly,522.07
396,17983.37,wants,personal care,personal_care,363.95,biweekly,789.77
396,17983.37,wants,gifts,gifts,344.64,monthly,344.64
396,17983.37,wants,other,other,133.88,weekly,579.7
397,2492.95,needs,groceries,groceries,85.95,biweekly,186.51
397,2492.95,needs,rent/mortgage,rent_mortgage,143.8,weekly,622.65
397,2492.95,needs,utilities,utilities,134.86,monthly,134.86
397,2492.95,needs,gas/transport,gas_transport,170.58,monthly,170.58
397,2492.95,needs,insurance,insurance,42.89,biweekly,93.07
397,2492.95,needs,bills,bills,128.02,monthly,128.02
397,2492.95,needs,healthcare,healthcare,73.8,monthly,73.8
397,2492.95,needs,childcare,childcare,19.85,weekly,85.95
397,2492.95,wants,dining out,dining_out,38.45,biweekly,83.44
397,2492.95,wants,entertainment,entertainment,111.38,monthly,111.38
397,2492.95,wants,shopping,shopping,12.39,weekly,53.65
397,2492.95,wants,subscriptions,subscriptions,45.51,monthly,45.51
397,2492.95,wants,hobbies,hobbies,114.98,one time,114.98
397,2492.95,wants,travel,travel,53.2,one time,53.2
397,2492.95,wants,personal care,personal_care,23.96,monthly,23.96
397,2492.95,wants,gifts,gifts,36.97,one time,36.97
398,5395.94,needs,groceries,groceries,543.15,monthly,543.15
398,5395.94,needs,rent/mortgage,rent_mortgage,333.74,weekly,1445.09
398,5395.94,needs,utilities,utilities,240.03,monthly,240.03
398,5395.94,needs,gas/transport,gas_transport,392.53,monthly,392.53
398,5395.94,needs,insurance,insurance,111.95,biweekly,242.93
398,5395.94,needs,bills,bills,203.13,monthly,203.13
398,5395.94,needs,healthcare,healthcare,30.18,weekly,130.68
398,5395.94,needs,childcare,childcare,172.07,one time,172.07
398,5395.94,needs,other,other,115.42,monthly,115.42
398,5395.94,wants,dining out,dining_out,120.96,one time,120.96
398,5395.94,wants,entertainment,entertainment,138.46,monthly,138.46
398,5395.94,wants,shopping,shopping,126.49,weekly,547.7
398,5395.94,wants,subscriptions,subscriptions,117.46,one time,117.46
398,5395.94,wants,hobbies,hobbies,112.29,biweekly,243.67
398,5395.94,wants,travel,travel,195.67,monthly,195.67
398,5395.94,wants,gifts,gifts,16.93,weekly,73.31
398,5395.94,wants,other,other,62.6,monthly,62.6
399,4173.75,needs,groceries,groceries,348.92,monthly,348.92
399,4173.75,needs,rent/mortgage,rent_mortgage,269.45,weekly,1166.72
399,4173.75,needs,utilities,utilities,152.57,one time,152.57
399,4173.75,needs,gas/transport,gas_transport,47.45,weekly,205.46
399,4173.75,needs,insurance,insurance,156.0,monthly,156.0
399,4173.75,needs,bills,bills,194.2,monthly,194.2
399,4173.75,needs,healthcare,healthcare,98.59,monthly,98.59
399,4173.75,needs,other,other,27.65,biweekly,60.0
399,4173.75,wants,entertainment,entertainment,122.53,biweekly,265.89
399,4173.75,wants,shopping,shopping,40.92,biweekly,88.8
399,4173.75,wants,hobbies,hobbies,44.37,one time,44.37
399,4173.75,wants,other,other,29.92,weekly,129.55
400,3009.73,needs,groceries,groceries,122.97,biweekly,266.84
400,3009.73,needs,rent/mortgage,rent_mortgage,609.5,monthly,609.5
400,3009.73,needs,utilities,utilities,85.37,biweekly,185.25
400,3009.73,needs,gas/transport,gas_transport,218.96,monthly,218.96
400,3009.73,needs,insurance,insurance,171.72,monthly,171.72
400,3009.73,needs,bills,bills,48.76,biweekly,105.81
400,3009.73,needs,healthcare,healthcare,46.37,biweekly,100.62
400,3009.73,needs,other,other,22.43,biweekly,48.67
400,3009.73,wants,dining out,dining_out,45.6,weekly,197.45
400,3009.73,wants,entertainment,entertainment,118.78,one time,118.78
400,3009.73,wants,subscriptions,subscriptions,104.58,monthly,104.58
400,3009.73,wants,hobbies,hobbies,37.25,biweekly,80.83
400,3009.73,wants,travel,travel,104.23,monthly,104.23
400,3009.73,wants,personal care,personal_care,8.1,weekly,35.07
400,3009.73,wants,gifts,gifts,85.87,monthly,85.87
401,4426.8,needs,groceries,groceries,552.34,monthly,552.34
401,4426.8,needs,rent/mortgage,rent_mortgage,976.85,monthly,976.85
401,4426.8,needs,utilities,utilities,157.92,monthly,157.92
401,4426.8,needs,gas/transport,gas_transport,209.46,monthly,209.46
401,4426.8,needs,insurance,insurance,97.14,biweekly,210.79
401,4426.8,needs,bills,bills,69.12,biweekly,149.99
401,4426.8,needs,healthcare,healthcare,66.57,biweekly,144.46
401,4426.8,wants,dining out,dining_out,294.1,monthly,294.1
401,4426.8,wants,entertainment,entertainment,311.6,monthly,311.6
401,4426.8,wants,shopping,shopping,347.38,monthly,347.38
401,4426.8,wants,hobbies,hobbies,71.11,monthly,71.11
401,4426.8,wants,travel,travel,50.71,biweekly,110.04
401,4426.8,wants,personal care,personal_care,53.09,weekly,229.88
401,4426.8,wants,gifts,gifts,17.15,weekly,74.26
401,4426.8,wants,other,other,34.44,weekly,149.13
402,6237.34,needs,groceries,groceries,163.38,weekly,707.44
402,6237.34,needs,rent/mortgage,rent_mortgage,2146.33,monthly,2146.33
402,6237.34,needs,utilities,utilities,84.53,weekly,366.01
402,6237.34,needs,gas/transport,gas_transport,438.13,one time,438.13
402,6237.34,needs,insurance,insurance,361.02,monthly,361.02
402,6237.34,needs,bills,bills,303.72,monthly,303.72
402,6237.34,needs,healthcare,healthcare,109.07,biweekly,236.68
402,6237.34,needs,other,other,134.27,one time,134.27
402,6237.34,wants,dining out,dining_out,149.83,biweekly,325.13
402,6237.34,wants,entertainment,entertainment,364.71,monthly,364.71
402,6237.34,wants,shopping,shopping,152.37,weekly,659.76
402,6237.34,wants,subscriptions,subscriptions,37.99,weekly,164.5
402,6237.34,wants,hobbies,hobbies,72.29,weekly,313.02
402,6237.34,wants,travel,travel,302.62,monthly,302.62
402,6237.34,wants,personal care,personal_care,308.2,one time,308.2
402,6237.34,wants,other,other,83.17,biweekly,180.48
403,14808.27,needs,groceries,groceries,799.96,biweekly,1735.91
403,14808.27,needs,rent/mortgage,rent_mortgage,4906.26,monthly,4906.26
403,14808.27,needs,utilities,utilities,861.94,monthly,861.94
403,14808.27,needs,gas/transport,gas_transport,1045.81,monthly,1045.81
403,14808.27,needs,insurance,insurance,367.37,biweekly,797.19
403,14808.27,needs,bills,bills,723.93,monthly,723.93
403,14808.27,needs,healthcare,healthcare,469.95,monthly,469.95
403,14808.27,needs,other,other,316.35,monthly,316.35
403,14808.27,wants,dining out,dining_out,68.23,weekly,295.44
403,14808.27,wants,hobbies,hobbies,84.44,weekly,365.63
403,14808.27,wants,travel,travel,166.8,one time,166.8
403,14808.27,wants,personal care,personal_care,74.51,weekly,322.63
403,14808.27,wants,other,other,68.7,weekly,297.47
404,2267.02,needs,groceries,groceries,125.1,biweekly,271.47
404,2267.02,needs,rent/mortgage,rent_mortgage,122.72,weekly,531.38
404,2267.02,needs,utilities,utilities,103.2,monthly,103.2
404,2267.02,needs,gas/transport,gas_transport,40.11,weekly,173.68
404,2267.02,needs,insurance,insurance,146.94,monthly,146.94
404,2267.02,needs,bills,bills,74.61,monthly,74.61
404,2267.02,needs,healthcare,healthcare,22.99,biweekly,49.89
404,2267.02,needs,childcare,childcare,91.45,monthly,91.45
404,2267.02,needs,other,other,37.63,one time,37.63
404,2267.02,wants,entertainment,entertainment,115.41,monthly,115.41
404,2267.02,wants,shopping,shopping,69.57,biweekly,150.97
404,2267.02,wants,subscriptions,subscriptions,16.6,weekly,71.88
404,2267.02,wants,hobbies,hobbies,9.64,weekly,41.74
404,2267.02,wants,travel,travel,36.32,monthly,36.32
404,2267.02,wants,personal care,personal_care,101.42,monthly,101.42
404,2267.02,wants,gifts,gifts,23.95,one time,23.95
404,2267.02,wants,other,other,35.32,monthly,35.32
405,5107.25,needs,groceries,groceries,247.17,biweekly,536.36
405,5107.25,needs,rent/mortgage,rent_mortgage,1546.42,monthly,1546.42
405,5107.25,needs,utilities,utilities,253.46,monthly,253.46
405,5107.25,needs,gas/transport,gas_transport,219.7,monthly,219.7
405,5107.25,needs,insurance,insurance,54.41,weekly,235.6
405,5107.25,needs,bills,bills,145.45,monthly,145.45
405,5107.25,needs,healthcare,healthcare,27.53,weekly,119.2
405,5107.25,needs,other,other,59.26,biweekly,128.59
405,5107.25,wants,dining out,dining_out,412.69,monthly,412.69
405,5107.25,wants,entertainment,entertainment,200.1,monthly,200.1
405,5107.25,wants,shopping,shopping,370.65,monthly,370.65
405,5107.25,wants,subscriptions,subscriptions,8.5,weekly,36.8
405,5107.25,wants,hobbies,hobbies,50.03,weekly,216.63
405,5107.25,wants,travel,travel,258.46,monthly,258.46
405,5107.25,wants,personal care,personal_care,83.45,one time,83.45
405,5107.25,wants,other,other,44.81,biweekly,97.24
406,3708.31,needs,groceries,groceries,439.97,monthly,439.97
406,3708.31,needs,rent/mortgage,rent_mortgage,899.47,monthly,899.47
406,3708.31,needs,utilities,utilities,47.42,weekly,205.33
406,3708.31,needs,gas/transport,gas_transport,245.68,one time,245.68
406,3708.31,needs,insurance,insurance,231.53,monthly,231.53
406,3708.31,needs,bills,bills,38.74,weekly,167.74
406,3708.31,needs,healthcare,healthcare,113.07,monthly,113.07
406,3708.31,needs,other,other,25.99,biweekly,56.4
406,3708.31,wants,dining out,dining_out,66.09,biweekly,143.42
406,3708.31,wants,entertainment,entertainment,151.67,monthly,151.67
406,3708.31,wants,shopping,shopping,114.33,biweekly,248.1
406,3708.31,wants,subscriptions,subscriptions,7.68,weekly,33.25
406,3708.31,wants,hobbies,hobbies,65.59,monthly,65.59
406,3708.31,wants,travel,travel,107.8,one time,107.8
406,3708.31,wants,gifts,gifts,45.96,monthly,45.96
406,3708.31,wants,other,other,56.23,biweekly,122.02
407,4846.04,needs,groceries,groceries,366.78,monthly,366.78
407,4846.04,needs,rent/mortgage,rent_mortgage,1243.54,monthly,1243.54
407,4846.04,needs,utilities,utilities,185.98,monthly,185.98
407,4846.04,needs,gas/transport,gas_transport,207.09,monthly,207.09
407,4846.04,needs,insurance,insurance,242.11,monthly,242.11
407,4846.04,needs,bills,bills,98.06,biweekly,212.79
407,4846.04,needs,healthcare,healthcare,61.24,biweekly,132.89
407,4846.04,needs,other,other,118.34,monthly,118.34
407,4846.04,wants,dining out,dining_out,46.25,weekly,200.26
407,4846.04,wants,entertainment,entertainment,57.26,biweekly,124.25
407,4846.04,wants,subscriptions,subscriptions,90.4,monthly,90.4
407,4846.04,wants,hobbies,hobbies,115.78,monthly,115.78
407,4846.04,wants,travel,travel,239.31,one time,239.31
407,4846.04,wants,gifts,gifts,22.42,weekly,97.08
407,4846.04,wants,other,other,24.64,biweekly,53.47
408,12869.84,needs,groceries,groceries,1551.49,monthly,1551.49
408,12869.84,needs,rent/mortgage,rent_mortgage,2927.47,monthly,2927.47
408,12869.84,needs,utilities,utilities,150.0,weekly,649.5
408,12869.84,needs,gas/transport,gas_transport,687.52,monthly,687.52
408,12869.84,needs,insurance,insurance,738.8,monthly,738.8
408,12869.84,needs,bills,bills,261.19,biweekly,566.78
408,12869.84,needs,healthcare,healthcare,318.08,monthly,318.08
408,12869.84,needs,childcare,childcare,368.48,monthly,368.48
408,12869.84,needs,other,other,293.37,monthly,293.37
408,12869.84,wants,dining out,dining_out,100.56,weekly,435.42
408,12869.84,wants,entertainment,entertainment,178.21,weekly,771.65
408,12869.84,wants,shopping,shopping,995.85,monthly,995.85
408,12869.84,wants,subscriptions,subscriptions,208.38,biweekly,452.18
408,12869.84,wants,hobbies,hobbies,217.65,monthly,217.65
408,12869.84,wants,personal care,personal_care,675.2,one time,675.2
408,12869.84,wants,gifts,gifts,131.7,monthly,131.7
408,12869.84,wants,other,other,105.97,monthly,105.97
409,6914.07,needs,groceries,groceries,172.72,weekly,747.88
409,6914.07,needs,rent/mortgage,rent_mortgage,1361.59,monthly,1361.59
409,6914.07,needs,utilities,utilities,308.47,monthly,308.47
409,6914.07,needs,gas/transport,gas_transport,425.21,monthly,425.21
409,6914.07,needs,insurance,insurance,376.05,monthly,376.05
409,6914.07,needs,bills,bills,198.66,monthly,198.66
409,6914.07,needs,healthcare,healthcare,226.47,monthly,226.47
409,6914.07,wants,dining out,dining_out,158.37,monthly,158.37
409,6914.07,wants,entertainment,entertainment,254.82,one time,254.82
409,6914.07,wants,subscriptions,subscriptions,124.96,monthly,124.96
409,6914.07,wants,hobbies,hobbies,65.2,monthly,65.2
409,6914.07,wants,travel,travel,285.12,monthly,285.12
409,6914.07,wants,personal care,personal_care,301.39,monthly,301.39
409,6914.07,wants,other,other,112.46,monthly,112.46
410,3055.21,needs,groceries,groceries,169.87,biweekly,368.62
410,3055.21,needs,rent/mortgage,rent_mortgage,1028.76,monthly,1028.76
410,3055.21,needs,utilities,utilities,80.79,biweekly,175.31
410,3055.21,needs,gas/transport,gas_transport,48.05,weekly,208.06
410,3055.21,needs,insurance,insurance,150.62,one time,150.62
410,3055.21,needs,bills,bills,91.68,monthly,91.68
410,3055.21,needs,healthcare,healthcare,14.85,weekly,64.3
410,3055.21,needs,other,other,72.17,monthly,72.17
410,3055.21,wants,entertainment,entertainment,41.98,biweekly,91.1
410,3055.21,wants,shopping,shopping,106.09,monthly,106.09
410,3055.21,wants,subscriptions,subscriptions,20.48,monthly,20.48
410,3055.21,wants,travel,travel,142.03,monthly,142.03
410,3055.21,wants,personal care,personal_care,42.0,biweekly,91.14
410,3055.21,wants,gifts,gifts,22.05,biweekly,47.85
410,3055.21,wants,other,other,7.72,weekly,33.43
411,17093.42,needs,groceries,groceries,584.63,biweekly,1268.65
411,17093.42,needs,rent/mortgage,rent_mortgage,1050.87,weekly,4550.27
411,17093.42,needs,utilities,utilities,145.56,weekly,630.27
411,17093.42,needs,gas/transport,gas_transport,1117.51,monthly,1117.51
411,17093.42,needs,insurance,insurance,1043.21,monthly,1043.21
411,17093.42,needs,bills,bills,830.86,monthly,830.86
411,17093.42,needs,healthcare,healthcare,481.44,monthly,481.44
411,17093.42,needs,other,other,417.78,monthly,417.78
411,17093.42,wants,dining out,dining_out,601.51,monthly,601.51
411,17093.42,wants,entertainment,entertainment,365.87,biweekly,793.94
411,17093.42,wants,shopping,shopping,287.35,weekly,1244.23
411,17093.42,wants,hobbies,hobbies,373.14,monthly,373.14
411,17093.42,wants,travel,travel,146.01,weekly,632.22
411,17093.42,wants,personal care,personal_care,362.41,monthly,362.41
412,5860.32,needs,groceries,groceries,112.52,weekly,487.21
412,5860.32,needs,rent/mortgage,rent_mortgage,436.02,weekly,1887.97
412,5860.32,needs,utilities,utilities,259.78,monthly,259.78
412,5860.32,needs,gas/transport,gas_transport,98.23,weekly,425.34
412,5860.32,needs,insurance,insurance,364.45,monthly,364.45
412,5860.32,needs,bills,bills,273.47,monthly,273.47
412,5860.32,needs,healthcare,healthcare,188.65,one time,188.65
412,5860.32,needs,childcare,childcare,239.74,monthly,239.74
412,5860.32,wants,dining out,dining_out,492.53,monthly,492.53
412,5860.32,wants,entertainment,entertainment,34.39,biweekly,74.63
412,5860.32,wants,subscriptions,subscriptions,46.55,monthly,46.55
412,5860.32,wants,hobbies,hobbies,140.55,one time,140.55
412,5860.32,wants,personal care,personal_care,47.93,biweekly,104.01
412,5860.32,wants,gifts,gifts,47.37,biweekly,102.79
412,5860.32,wants,other,other,23.32,biweekly,50.6
413,3647.08,needs,groceries,groceries,369.5,monthly,369.5
413,3647.08,needs,rent/mortgage,rent_mortgage,725.71,monthly,725.71
413,3647.08,needs,utilities,utilities,186.15,one time,186.15
413,3647.08,needs,gas/transport,gas_transport,251.96,monthly,251.96
413,3647.08,needs,insurance,insurance,53.19,weekly,230.31
413,3647.08,needs,bills,bills,80.64,biweekly,174.99
413,3647.08,needs,healthcare,healthcare,84.4,monthly,84.4
413,3647.08,needs,other,other,53.51,monthly,53.51
413,3647.08,wants,dining out,dining_out,108.9,biweekly,236.31
413,3647.08,wants,entertainment,entertainment,28.99,weekly,125.53
413,3647.08,wants,shopping,shopping,50.73,weekly,219.66
413,3647.08,wants,subscriptions,subscriptions,8.04,weekly,34.81
413,3647.08,wants,hobbies,hobbies,21.4,weekly,92.66
413,3647.08,wants,gifts,gifts,109.78,monthly,109.78
413,3647.08,wants,other,other,86.89,monthly,86.89
414,7125.69,needs,groceries,groceries,281.43,biweekly,610.7
414,7125.69,needs,rent/mortgage,rent_mortgage,511.2,weekly,2213.5
414,7125.69,needs,utilities,utilities,73.82,weekly,319.64
414,7125.69,needs,gas/transport,gas_transport,356.42,monthly,356.42
414,7125.69,needs,insurance,insurance,65.29,weekly,282.71
414,7125.69,needs,bills,bills,351.15,one time,351.15
414,7125.69,needs,healthcare,healthcare,239.85,one time,239.85
414,7125.69,needs,other,other,63.07,biweekly,136.86
414,7125.69,wants,dining out,dining_out,27.29,weekly,118.17
414,7125.69,wants,entertainment,entertainment,494.76,monthly,494.76
414,7125.69,wants,shopping,shopping,719.66,monthly,719.66
414,7125.69,wants,subscriptions,subscriptions,48.42,biweekly,105.07
414,7125.69,wants,hobbies,hobbies,123.93,biweekly,268.93
414,7125.69,wants,travel,travel,44.75,biweekly,97.11
414,7125.69,wants,personal care,personal_care,331.96,monthly,331.96
414,7125.69,wants,gifts,gifts,60.02,biweekly,130.24
415,13422.86,needs,groceries,groceries,1357.49,one time,1357.49
415,13422.86,needs,rent/mortgage,rent_mortgage,3881.01,monthly,3881.01
415,13422.86,needs,utilities,utilities,742.96,monthly,742.96
415,13422.86,needs,gas/transport,gas_transport,876.66,monthly,876.66
415,13422.86,needs,insurance,insurance,745.3,one time,745.3
415,13422.86,needs,bills,bills,479.67,monthly,479.67
415,13422.86,needs,healthcare,healthcare,350.71,monthly,350.71
415,13422.86,wants,dining out,dining_out,220.04,weekly,952.77
415,13422.86,wants,entertainment,entertainment,120.4,weekly,521.33
415,13422.86,wants,shopping,shopping,456.73,monthly,456.73
415,13422.86,wants,subscriptions,subscriptions,202.85,one time,202.85
415,13422.86,wants,hobbies,hobbies,510.57,monthly,510.57
415,13422.86,wants,travel,travel,703.85,monthly,703.85
415,13422.86,wants,personal care,personal_care,248.78,one time,248.78
415,13422.86,wants,other,other,113.86,monthly,113.86
416,7614.06,needs,groceries,groceries,629.95,one time,629.95
416,7614.06,needs,rent/mortgage,rent_mortgage,2560.53,one time,2560.53
416,7614.06,needs,utilities,utilities,169.45,biweekly,367.71
416,7614.06,needs,gas/transport,gas_transport,510.94,monthly,510.94
