user_id,monthly_income,weekly_wage,checking_balance,savings_balance,total_needs,total_wants,actual_savings,savings_rate,num_expenses,budget_status,needs_groceries,needs_rent_mortgage,needs_utilities,needs_gas_transport,needs_insurance,needs_bills,needs_healthcare,needs_childcare,needs_other,wants_dining_out,wants_entertainment,wants_shopping,wants_subscriptions,wants_hobbies,wants_travel,wants_personal_care,wants_gifts,wants_other
350,1915.58,442.4,806.27,294.96,1188.27,336.86,390.45,0.2038,16,healthy,188.12,566.45,122.64,83.79,75.77,59.06,64.38,0.0,28.06,41.55,37.87,0.0,37.15,97.02,34.29,20.44,30.87,37.67
351,7128.18,1646.23,1322.61,602.95,4568.34,1645.39,914.45,0.1283,15,healthy,541.94,2342.96,383.21,385.9,391.68,225.27,166.22,0.0,131.16,555.81,365.73,0.0,170.26,223.43,0.0,102.21,119.54,108.41
352,2242.65,517.93,755.81,358.54,1330.79,658.75,253.11,0.1129,14,healthy,178.0,621.1,86.77,132.89,97.19,96.13,76.22,0.0,42.49,122.96,0.0,232.7,55.96,107.63,0.0,0.0,74.35,65.15
353,1942.81,448.69,246.18,326.72,1240.29,522.68,179.84,0.0926,13,tight,214.92,502.2,78.05,115.14,116.77,74.64,60.2,78.37,0.0,144.62,0.0,168.46,0.0,65.08,76.08,0.0,0.0,68.44
354,4203.33,970.75,1265.36,987.2,2409.58,1081.96,711.79,0.1693,13,healthy,307.81,1058.4,249.64,323.32,209.16,158.11,103.14,0.0,0.0,276.27,200.79,0.0,67.31,184.8,0.0,215.39,137.4,0.0
355,8797.91,2031.85,1106.77,936.27,5988.16,2363.07,446.68,0.0508,15,tight,866.6,3172.62,420.25,474.13,507.22,257.03,290.31,0.0,0.0,518.34,141.44,837.68,53.59,105.22,0.0,277.87,271.88,157.05
356,3385.48,781.87,333.59,245.56,1920.61,1001.88,462.99,0.1368,14,healthy,376.15,880.94,148.21,188.75,140.46,98.78,87.32,0.0,0.0,0.0,237.07,238.53,65.62,169.27,180.99,0.0,72.67,37.73
357,5261.65,1215.16,474.61,641.52,3913.6,1054.55,293.5,0.0558,17,tight,576.82,1782.31,270.3,236.84,294.96,212.08,204.55,260.66,75.08,310.82,72.78,0.0,94.55,85.41,256.55,102.56,90.57,41.31
358,4187.39,967.06,838.86,894.24,2653.2,1179.05,355.14,0.0848,16,tight,504.81,1088.23,221.39,273.55,166.4,185.02,147.61,0.0,66.19,359.04,217.22,0.0,114.74,186.57,45.98,71.04,111.93,72.53
359,5282.35,1219.94,1503.95,1404.06,3485.61,1221.16,575.58,0.109,14,healthy,427.37,1820.51,296.13,337.83,224.29,225.47,154.01,0.0,0.0,119.73,176.07,288.38,0.0,183.95,0.0,174.15,171.2,107.68
360,5246.48,1211.66,1878.26,2553.58,2982.4,830.73,1433.35,0.2732,13,healthy,387.21,1217.33,275.94,357.24,302.54,249.51,192.63,0.0,0.0,430.65,76.74,139.01,34.93,112.95,0.0,0.0,0.0,36.45
361,5690.26,1314.15,997.23,701.26,3888.02,1095.2,707.04,0.1243,15,healthy,558.8,1972.38,210.31,382.43,296.99,165.06,212.45,0.0,89.6,261.92,0.0,0.0,65.67,119.08,209.31,200.18,87.34,151.7
362,3489.86,805.97,1519.72,1251.03,2322.69,435.93,731.24,0.2095,15,healthy,267.46,1107.53,128.3,206.6,195.12,155.91,77.71,102.9,81.16,0.0,127.9,0.0,48.15,0.0,39.14,78.7,81.7,60.34
363,4869.82,1124.67,283.88,620.71,3069.97,867.8,932.05,0.1914,12,healthy,486.25,1600.13,172.54,259.01,223.64,176.07,152.33,0.0,0.0,0.0,293.73,0.0,83.2,215.48,0.0,197.36,78.03,0.0
364,5711.15,1318.97,1531.06,2040.53,3014.41,1721.03,975.71,0.1708,15,healthy,440.36,1293.1,277.32,338.22,253.11,203.23,122.79,0.0,86.28,434.88,287.64,0.0,126.25,303.77,195.02,0.0,185.47,188.0
365,4526.24,1045.32,1324.08,1194.73,2651.95,1011.5,862.79,0.1906,16,healthy,361.41,945.03,283.28,276.26,261.58,151.5,143.02,131.98,97.89,242.4,0.0,387.49,76.32,50.36,102.96,109.69,0.0,42.28
366,3305.9,763.49,61.3,17.05,2095.21,1169.3,41.39,0.0125,15,tight,383.22,920.79,188.45,192.49,155.19,145.27,109.8,0.0,0.0,183.2,217.74,0.0,99.3,172.91,136.08,177.68,73.91,108.48
367,9452.89,2183.12,1720.35,1349.04,6170.57,2123.68,1158.64,0.1226,16,healthy,1108.54,2670.16,443.25,494.55,569.79,303.76,354.5,0.0,226.02,398.18,236.77,183.42,283.7,0.0,147.64,366.27,284.7,223.0
368,4612.15,1065.16,2753.94,1025.93,3235.34,654.05,722.76,0.1567,13,healthy,595.51,1448.76,175.9,306.79,193.61,224.54,141.72,148.51,0.0,147.49,121.28,0.0,0.0,155.6,74.13,0.0,0.0,155.55
369,2316.21,534.92,495.3,678.83,1542.87,445.98,327.36,0.1413,13,healthy,164.21,799.89,129.13,133.47,144.32,99.94,71.91,0.0,0.0,0.0,0.0,119.37,77.63,117.65,29.7,0.0,43.16,58.47
370,3514.42,811.64,744.27,628.91,2307.39,845.65,361.38,0.1028,15,healthy,266.6,1121.8,171.19,263.5,209.18,126.19,97.78,0.0,51.15,155.5,0.0,187.56,95.83,180.7,0.0,82.86,117.7,25.5
371,5096.47,1177.01,1071.47,768.21,3247.89,755.4,1093.18,0.2145,13,healthy,446.72,1456.4,273.45,325.41,259.11,210.96,165.3,0.0,110.54,0.0,0.0,288.4,117.64,0.0,74.88,0.0,147.39,127.09
372,2354.78,543.83,2020.66,1791.23,1536.19,363.99,454.6,0.1931,11,healthy,272.36,687.68,148.88,129.51,151.05,93.44,53.27,0.0,0.0,0.0,0.0,211.35,0.0,0.0,63.88,38.45,50.31,0.0
373,3597.12,830.74,481.39,476.25,2657.7,753.23,186.19,0.0518,15,tight,309.29,1202.57,157.59,259.21,210.02,173.66,130.22,162.04,53.1,296.35,142.31,0.0,72.3,0.0,85.48,33.19,123.6,0.0
374,2493.69,575.91,828.39,619.16,1487.35,708.54,297.8,0.1194,16,healthy,185.4,715.93,145.07,110.65,157.83,114.89,57.58,0.0,0.0,188.38,77.05,54.68,79.46,37.72,113.32,22.96,77.07,57.9
375,6563.4,1515.8,452.85,204.3,4248.29,1871.43,443.68,0.0676,14,tight,682.92,1940.4,400.08,306.74,418.07,248.9,251.18,0.0,0.0,494.61,0.0,546.61,48.32,239.46,0.0,146.72,182.8,212.91
376,9916.05,2290.08,5150.36,4479.87,6264.06,2331.22,1320.77,0.1332,14,healthy,953.17,2689.54,412.21,506.21,508.28,349.91,351.06,493.68,0.0,550.48,0.0,1005.79,193.06,0.0,160.38,93.59,327.92,0.0
377,5200.18,1200.97,3792.92,3067.81,3076.24,729.02,1394.92,0.2682,12,healthy,641.54,1092.04,303.52,236.15,184.99,182.41,173.04,166.6,95.95,441.57,0.0,0.0,0.0,0.0,0.0,120.22,167.23,0.0
378,1819.51,420.21,135.54,75.96,1232.03,404.1,183.38,0.1008,14,healthy,164.18,641.06,82.63,121.37,87.71,65.78,39.65,0.0,29.65,34.05,95.43,141.87,0.0,39.92,0.0,75.44,17.39,0.0
379,5397.46,1246.53,600.28,461.44,3765.73,1156.15,475.58,0.0881,14,tight,624.05,1550.05,336.24,419.15,288.54,275.47,187.18,0.0,85.05,0.0,0.0,373.77,96.8,248.78,222.76,0.0,71.51,142.53
380,3371.58,778.66,2619.04,1844.55,2003.37,461.8,906.41,0.2688,14,healthy,430.86,788.29,167.65,244.54,151.19,145.61,75.23,0.0,0.0,97.01,77.63,0.0,91.28,77.03,0.0,35.19,62.87,20.79
381,2520.92,582.2,243.01,105.45,1698.46,710.1,112.36,0.0446,15,tight,310.54,656.74,148.35,106.46,113.53,125.77,92.71,103.44,40.92,183.6,65.19,227.81,0.0,74.6,0.0,134.24,24.66,0.0
382,6024.48,1391.33,3121.43,1432.22,3113.66,1619.54,1291.28,0.2143,14,healthy,490.05,1351.09,320.72,267.67,305.64,251.51,126.98,0.0,0.0,0.0,265.87,504.44,119.96,0.0,157.7,257.67,122.67,191.23
383,14795.92,3417.07,979.52,1124.75,8969.18,4486.01,1340.73,0.0906,16,tight,1188.76,3724.5,902.37,1151.65,838.51,414.72,367.64,0.0,381.03,287.59,1054.14,1497.5,118.09,517.52,581.34,218.1,211.73,0.0
384,3895.55,899.67,196.41,111.86,2695.94,1120.02,79.59,0.0204,17,tight,435.24,1007.59,241.35,234.2,239.93,146.09,150.83,164.69,76.02,236.98,206.58,101.54,137.7,186.73,137.09,0.0,26.78,86.62
385,5602.92,1293.98,380.45,527.21,3734.98,1423.35,444.59,0.0793,16,tight,460.46,1556.42,257.76,309.66,337.54,218.8,207.51,281.92,104.91,204.63,287.78,594.9,65.31,52.57,164.8,0.0,0.0,53.36
386,5839.27,1348.56,0,0,3953.71,1890.58,-5.02,-0.0009,15,over,667.61,1688.76,322.36,353.46,359.63,266.5,185.06,0.0,110.33,485.0,270.09,0.0,176.05,305.44,304.28,148.38,0.0,201.34
387,9393.36,2169.37,654.97,364.31,6108.73,2969.71,314.92,0.0335,18,tight,955.68,2431.09,432.98,640.62,487.62,337.6,296.49,323.48,203.17,309.93,595.87,671.8,74.28,117.97,310.89,475.66,142.69,270.62
388,2953.13,682.02,0,0,2110.17,857.5,-14.54,-0.0049,16,over,285.87,1036.56,180.45,149.51,155.5,95.56,105.27,101.45,0.0,79.16,0.0,288.67,57.83,87.43,146.67,123.7,49.28,24.76
389,2734.63,631.55,1000.35,275.57,1672.92,851.21,210.5,0.077,16,tight,250.94,664.32,131.23,193.37,164.97,121.11,81.92,0.0,65.06,204.41,69.33,191.31,31.86,0.0,104.07,110.78,92.9,46.55
390,14838.45,3426.89,18064.9,18440.3,8427.7,1716.93,4693.82,0.3163,13,healthy,1646.25,3072.15,725.5,727.31,788.31,619.77,517.07,0.0,331.34,0.0,0.0,0.0,243.0,394.47,0.0,517.91,198.6,362.95
391,1650.78,381.24,568.43,942.07,997.51,376.75,276.52,0.1675,13,healthy,184.21,386.45,102.01,79.69,100.02,79.03,41.26,0.0,24.84,0.0,109.68,105.7,57.42,76.5,0.0,0.0,0.0,27.45
392,5264.24,1215.76,67.0,30.98,3687.3,1507.98,68.96,0.0131,15,tight,426.26,1791.49,317.19,355.17,319.99,207.85,181.97,0.0,87.38,0.0,353.63,452.17,86.25,181.48,209.73,0.0,95.55,129.17
393,3749.67,865.97,984.6,678.93,2601.17,507.81,640.69,0.1709,13,healthy,405.44,1279.52,227.43,164.97,220.44,179.47,123.9,0.0,0.0,0.0,78.4,0.0,42.13,82.14,155.27,86.7,63.17,0.0
394,3142.18,725.68,567.23,714.7,1882.04,707.48,552.66,0.1759,15,healthy,355.77,914.77,142.24,133.88,118.59,132.66,84.13,0.0,0.0,47.26,119.64,0.0,80.32,40.98,109.11,162.13,79.87,68.17
395,3696.83,853.77,933.65,960.47,2408.19,712.28,576.36,0.1559,15,healthy,477.28,996.51,214.19,200.39,188.23,161.07,93.4,0.0,77.12,111.76,129.14,0.0,102.58,72.06,0.0,91.82,111.74,93.18
396,1920.86,443.62,687.81,446.1,1175.31,475.7,269.85,0.1405,16,healthy,199.15,476.26,92.31,120.24,120.44,57.9,53.67,55.34,0.0,79.67,27.39,132.24,36.96,73.48,36.54,68.59,0.0,20.83
397,2617.54,604.51,582.79,722.48,1747.5,689.67,180.37,0.0689,16,tight,232.54,743.7,157.61,167.58,113.75,88.87,90.49,91.64,61.32,63.09,69.84,269.68,38.1,71.84,122.11,0.0,0.0,55.01
398,16690.08,3854.52,11529.77,3961.23,9856.6,4227.25,2606.23,0.1562,13,healthy,1702.23,4735.98,719.15,763.24,1031.88,519.04,385.08,0.0,0.0,899.48,985.75,1180.07,0.0,0.0,0.0,475.29,174.46,512.2
399,6816.16,1574.17,2223.79,1226.19,4198.1,1216.17,1401.89,0.2057,12,healthy,830.39,1786.55,383.13,367.44,377.11,191.23,262.25,0.0,0.0,0.0,307.77,365.96,0.0,230.27,0.0,119.78,192.39,0.0
400,5312.05,1226.8,641.62,576.3,3402.77,1764.0,145.28,0.0273,16,tight,377.81,1443.45,266.3,376.28,316.84,152.9,206.06,263.13,0.0,461.85,92.32,520.76,190.21,61.78,247.34,0.0,129.0,60.74
401,2801.56,647.01,412.99,625.0,1893.71,433.61,474.24,0.1693,14,healthy,283.57,922.44,99.42,175.52,115.23,79.92,79.42,86.7,51.49,131.72,92.01,0.0,31.39,0.0,0.0,139.97,38.52,0.0
402,6186.67,1428.79,0,0,4461.94,1835.41,-110.68,-0.0179,16,over,633.58,2196.39,366.77,464.13,300.84,197.49,162.51,0.0,140.23,502.56,111.95,496.1,56.77,295.73,0.0,206.45,65.73,100.12
403,2455.79,567.16,461.13,436.9,1513.86,557.07,384.86,0.1567,15,healthy,287.12,643.96,138.45,167.21,104.18,79.8,93.14,0.0,0.0,58.8,64.2,136.13,64.06,72.32,54.3,47.03,0.0,60.23
404,6437.57,1486.74,1598.15,1023.68,4309.35,1250.49,877.73,0.1363,13,healthy,490.04,2240.87,369.86,399.59,229.46,203.37,155.62,220.54,0.0,535.34,0.0,229.15,124.15,0.0,208.14,153.71,0.0,0.0
405,4698.72,1085.15,1360.77,1053.14,2866.95,1014.58,817.19,0.1739,15,healthy,501.47,1070.51,234.47,350.22,253.92,238.41,125.44,0.0,92.51,0.0,99.69,232.29,47.07,238.39,57.37,204.8,0.0,134.97
406,5624.73,1299.01,2107.54,2174.75,3843.43,871.62,909.68,0.1617,16,healthy,611.66,1690.61,325.78,323.61,308.77,161.16,152.51,187.62,81.71,179.05,0.0,190.74,62.92,180.05,0.0,89.51,118.04,51.31
407,1809.3,417.85,141.6,142.27,1348.53,139.47,321.3,0.1776,13,healthy,159.83,608.98,106.46,136.44,90.37,71.52,54.97,78.36,41.6,0.0,35.75,0.0,49.66,0.0,0.0,0.0,14.33,39.73
408,5759.95,1330.24,1626.48,2486.09,3430.49,1485.54,843.92,0.1465,16,healthy,670.16,1237.25,307.87,399.57,304.27,240.83,188.53,0.0,82.01,263.44,313.19,205.65,128.56,0.0,63.86,281.56,34.89,194.39
409,6249.79,1443.37,1889.18,885.35,4312.48,1369.6,567.71,0.0908,15,tight,606.63,1678.76,360.54,455.49,322.96,307.3,231.7,205.56,143.54,507.77,356.25,0.0,83.96,86.81,0.0,278.74,0.0,56.07
410,7844.35,1811.63,1535.38,790.01,5492.19,2022.68,329.48,0.042,16,tight,831.54,2233.79,495.26,527.23,485.33,237.52,271.4,251.1,159.02,263.19,0.0,816.5,210.57,275.17,0.0,194.13,50.97,212.15
411,2756.22,636.54,1619.29,1440.26,1524.6,769.62,462.0,0.1676,15,healthy,336.79,583.84,113.36,174.62,109.9,117.04,89.05,0.0,0.0,0.0,36.79,239.34,98.98,101.55,93.44,109.11,67.63,22.78
412,1962.04,453.13,533.28,715.74,1368.63,298.82,294.59,0.1501,15,healthy,171.36,695.63,92.14,139.51,91.1,80.07,52.36,0.0,46.46,54.58,42.85,105.37,15.39,0.0,39.97,17.71,22.95,0.0
413,5237.71,1209.63,0,0,3662.29,1662.58,-87.16,-0.0166,15,over,598.22,1778.59,270.27,383.18,328.74,193.24,110.05,0.0,0.0,118.57,174.7,542.25,0.0,180.39,203.87,152.93,175.04,114.83
414,4408.09,1018.03,2219.88,1691.67,2352.11,827.59,1228.39,0.2787,14,healthy,407.06,899.24,193.38,225.16,278.35,152.44,126.05,0.0,70.43,326.44,143.93,133.67,50.82,0.0,0.0,0.0,112.08,60.65
415,7489.46,1729.67,2665.88,3404.08,4189.7,994.54,2305.22,0.3078,13,healthy,624.4,1682.75,445.86,398.82,280.52,269.56,170.97,316.82,0.0,0.0,0.0,0.0,253.74,0.0,115.66,210.84,209.31,204.99
416,3521.9,813.37,333.3,242.28,1988.71,943.2,589.99,0.1675,15,healthy,319.71,875.27,226.55,194.61,130.3,103.03,76.95,0.0,62.29,221.52,0.0,231.04,32.98,88.18,122.2,174.54,72.74,0.0
417,6274.59,1449.1,3768.49,2644.63,3725.42,1479.39,1069.78,0.1705,15,healthy,514.9,1779.2,253.91,379.39,387.06,259.54,151.42,0.0,0.0,180.69,121.33,582.63,80.27,70.58,157.05,0.0,109.46,177.38
418,1810.39,418.1,329.59,324.87,1152.68,563.89,93.82,0.0518,17,tight,149.53,533.59,111.63,104.06,81.92,75.69,60.49,0.0,35.77,58.92,39.52,99.33,20.11,92.7,77.48,75.3,41.34,59.19
419,2018.31,466.12,935.08,631.07,1133.24,361.27,523.8,0.2595,14,healthy,154.75,456.33,115.76,123.92,110.76,60.1,61.6,0.0,50.02,143.89,56.03,0.0,68.18,32.69,27.68,0.0,0.0,32.8
420,3979.11,918.96,1319.43,1258.87,2365.38,837.39,776.34,0.1951,14,healthy,395.94,963.81,208.08,170.37,217.65,191.99,144.15,0.0,73.39,335.62,0.0,103.66,84.11,119.02,155.59,39.39,0.0,0.0
421,6502.6,1501.76,2634.44,3187.26,3592.17,824.56,2085.87,0.3208,11,healthy,678.94,1421.33,295.78,372.99,362.21,265.57,195.35,0.0,0.0,0.0,0.0,351.41,194.11,0.0,99.45,0.0,179.59,0.0
422,8506.53,1964.56,2901.93,1077.9,5983.51,1769.05,753.97,0.0886,14,tight,873.39,3062.89,407.51,649.92,360.6,413.91,215.29,0.0,0.0,192.2,448.55,0.0,112.28,403.95,369.67,0.0,126.31,116.09
423,8493.81,1961.62,715.54,350.61,5179.38,2090.93,1223.5,0.144,15,healthy,949.56,2126.17,382.59,550.85,508.33,313.93,207.23,0.0,140.72,260.25,546.51,359.74,109.55,0.0,0.0,381.18,228.11,205.59
424,5716.39,1320.18,0,0,4135.49,1965.12,-384.22,-0.0672,16,over,722.03,1855.33,329.45,416.18,342.66,262.76,207.08,0.0,0.0,267.9,109.69,530.99,176.46,203.39,181.93,219.14,159.88,115.74
425,5245.38,1211.4,2447.35,1851.83,2814.37,1004.8,1426.21,0.2719,15,healthy,402.65,1198.17,321.02,255.48,204.56,167.88,134.88,0.0,129.73,218.77,0.0,125.71,139.97,180.58,231.5,61.25,47.02,0.0
426,5470.76,1263.45,3303.29,4211.76,3650.9,407.02,1412.84,0.2583,11,healthy,538.77,1975.7,285.74,264.72,272.88,172.11,140.98,0.0,0.0,126.32,0.0,0.0,103.66,0.0,85.99,91.05,0.0,0.0
427,3703.88,855.4,4179.26,3479.43,2275.65,413.95,1014.28,0.2738,12,healthy,419.6,950.21,190.05,200.76,164.41,147.7,141.46,0.0,61.46,0.0,189.86,0.0,0.0,127.73,45.93,0.0,0.0,50.43
428,9995.17,2308.35,273.62,187.66,6657.87,2988.85,348.45,0.0349,17,tight,766.21,3315.41,491.95,512.21,365.96,477.79,262.64,323.92,141.78,0.0,572.92,1022.37,151.44,303.36,183.62,248.78,201.0,305.36
429,3017.42,696.86,977.73,851.3,2054.16,670.74,292.52,0.0969,17,tight,336.53,769.22,117.51,199.23,189.83,145.43,86.71,135.41,74.29,224.31,112.48,70.28,46.34,58.48,39.19,93.79,25.87,0.0
430,17685.35,4084.38,3189.3,2157.32,11381.83,749.87,5553.65,0.314,11,healthy,2237.96,5272.58,686.82,950.36,905.66,609.97,383.83,0.0,334.65,0.0,222.55,0.0,366.97,0.0,0.0,160.35,0.0,0.0
431,8975.11,2072.77,2520.97,1344.6,5922.9,1560.41,1491.8,0.1662,14,healthy,1163.57,2654.38,315.05,625.12,338.36,338.8,282.12,0.0,205.5,0.0,216.23,705.38,177.66,0.0,0.0,216.8,75.99,168.35
432,18159.36,4193.85,0,0,12157.77,6358.3,-356.71,-0.0196,15,over,2330.71,5646.87,700.27,1308.58,680.51,893.03,597.8,0.0,0.0,1306.42,1277.81,1712.57,285.43,187.93,659.63,738.78,189.73,0.0
433,1639.28,378.59,706.23,334.58,1149.14,340.63,149.51,0.0912,14,tight,190.48,510.97,64.15,95.21,71.59,83.71,35.42,65.47,32.14,143.96,0.0,80.32,0.0,0.0,87.99,0.0,15.11,13.25
434,2165.56,500.13,749.1,454.89,1200.25,597.73,367.58,0.1697,15,healthy,267.52,435.99,87.03,124.2,81.32,87.79,46.63,69.77,0.0,182.76,42.26,142.74,40.88,0.0,106.34,49.91,32.84,0.0
435,4765.64,1100.61,1293.8,961.29,2932.95,1380.27,452.42,0.0949,17,tight,609.92,1004.61,219.13,337.16,304.63,230.12,130.08,0.0,97.3,107.77,248.25,87.41,144.29,210.84,102.09,231.47,106.6,141.55
436,5278.22,1218.99,413.72,235.38,3665.08,1045.3,567.84,0.1076,15,healthy,483.99,1899.07,265.52,313.53,207.79,257.25,140.07,0.0,97.86,0.0,0.0,300.62,88.09,88.37,113.16,229.54,109.74,115.78
437,3006.04,694.24,507.04,817.94,2012.02,270.17,723.85,0.2408,11,healthy,316.25,1030.8,121.33,182.16,143.07,113.4,105.01,0.0,0.0,0.0,0.0,154.5,25.45,0.0,0.0,33.95,56.27,0.0
438,7540.2,1741.39,475.94,184.78,4641.09,2124.4,774.71,0.1027,16,healthy,974.55,1557.02,287.67,541.47,470.3,227.32,285.7,297.06,0.0,535.84,385.56,206.97,255.0,299.85,85.13,0.0,236.46,119.59
439,13407.26,3096.36,8413.4,4898.13,7571.27,3705.45,2130.54,0.1589,15,healthy,1210.16,2896.72,536.23,981.68,768.78,626.2,295.12,0.0,256.38,984.63,265.29,1156.2,273.96,413.38,0.0,458.32,153.67,0.0
440,3800.7,877.76,0,0,2470.88,1446.67,-116.85,-0.0307,16,over,380.18,1160.83,166.46,178.09,242.94,181.6,82.42,0.0,78.36,246.96,201.19,304.47,127.06,184.28,160.06,175.04,0.0,47.61
441,7128.28,1646.25,4770.55,2588.99,3575.89,1449.09,2103.3,0.2951,13,healthy,589.61,1531.87,296.99,438.43,263.59,251.16,204.24,0.0,0.0,131.97,246.82,586.57,129.22,0.0,261.26,93.25,0.0,0.0
442,6621.87,1529.3,601.02,246.58,4341.68,1126.1,1154.09,0.1743,14,healthy,664.39,2173.67,256.06,409.66,383.72,207.15,247.03,0.0,0.0,0.0,303.06,273.91,48.8,107.5,0.0,146.82,113.2,132.81
443,3740.37,863.83,469.55,355.91,2592.07,504.94,643.36,0.172,15,healthy,365.92,1239.29,184.85,258.44,212.0,148.42,93.92,0.0,89.23,147.09,0.0,0.0,59.74,122.55,64.95,41.35,23.6,45.66
444,12082.46,2790.41,6948.44,6409.87,7703.07,1866.4,2512.99,0.208,14,healthy,1243.4,3334.14,552.7,895.94,605.55,353.43,404.68,0.0,313.23,0.0,0.0,620.39,0.0,482.44,187.47,154.31,235.38,186.41
445,8000.77,1847.75,828.35,782.07,5172.46,1674.26,1154.05,0.1442,15,healthy,983.38,2023.81,384.76,538.94,479.55,252.28,198.27,311.47,0.0,0.0,166.68,745.94,165.62,110.39,128.75,176.03,180.85,0.0
446,2084.51,481.41,652.96,406.68,1517.61,249.88,317.02,0.1521,12,healthy,246.78,723.22,135.17,147.19,135.3,67.59,62.36,0.0,0.0,0.0,135.96,0.0,37.53,22.45,0.0,0.0,25.56,28.38
447,6639.64,1533.4,2370.08,2226.85,4645.27,1124.02,870.35,0.1311,16,healthy,575.78,2393.28,233.45,413.38,383.02,195.6,213.04,237.72,0.0,162.95,276.17,0.0,63.32,74.03,188.01,185.18,74.02,100.34
448,4747.27,1096.37,809.44,749.88,3253.27,919.76,574.24,0.121,13,healthy,461.24,1615.68,282.38,284.01,224.94,152.24,156.53,0.0,76.25,0.0,0.0,438.06,116.74,237.93,0.0,0.0,63.7,63.33
449,7376.21,1703.51,212.72,391.55,5155.88,1647.46,572.87,0.0777,16,tight,947.15,2542.11,332.88,500.45,308.19,295.83,229.27,0.0,0.0,217.27,262.94,137.56,209.49,107.02,316.22,85.48,131.18,180.3
450,4150.51,958.55,1519.81,2288.36,2407.01,941.85,801.65,0.1931,13,healthy,405.03,1007.24,147.12,290.1,156.84,160.86,146.7,0.0,93.12,287.18,286.58,0.0,103.29,204.95,0.0,59.85,0.0,0.0
451,4537.16,1047.84,441.47,336.78,2730.96,1584.99,221.21,0.0488,16,tight,555.68,1034.92,167.35,331.04,202.06,205.42,142.8,0.0,91.69,224.93,319.55,432.83,0.0,185.43,106.44,161.45,68.41,85.95
452,2755.23,636.31,501.76,417.39,1794.67,410.95,549.61,0.1995,15,healthy,290.33,704.02,147.47,149.47,151.44,95.33,74.39,125.74,56.48,131.68,0.0,54.04,26.89,0.0,51.67,116.19,30.48,0.0
453,3594.0,830.02,2643.09,1509.29,2012.12,522.44,1059.44,0.2948,13,healthy,394.68,805.87,158.12,204.16,152.96,101.73,86.44,108.16,0.0,0.0,0.0,199.74,25.85,0.0,176.59,0.0,67.96,52.3
454,6337.61,1463.65,696.65,668.43,3449.87,1766.75,1120.99,0.1769,16,healthy,527.14,1455.96,247.38,371.97,334.35,178.33,243.18,0.0,91.56,534.02,96.92,337.05,216.63,122.14,82.74,301.54,0.0,75.71
455,3568.83,824.21,0,0,2840.95,1039.61,-311.73,-0.0873,17,over,456.45,1262.29,166.57,254.87,205.09,139.64,99.89,176.53,79.62,101.73,231.26,339.94,23.53,131.63,0.0,38.73,69.09,103.7
456,8003.93,1848.48,1002.73,1104.04,4902.53,2288.28,813.12,0.1016,16,healthy,746.95,2335.59,319.88,558.82,334.27,250.4,174.07,0.0,182.55,707.9,336.58,491.07,0.0,172.35,77.79,151.42,150.64,200.53
457,12619.24,2914.37,0,0,8741.17,3965.06,-86.99,-0.0069,15,over,1044.07,4016.21,726.54,967.5,599.03,610.49,464.18,0.0,313.15,470.32,769.63,1292.9,339.13,0.0,288.51,591.3,0.0,213.27
458,2871.97,663.27,31.35,22.51,1835.03,993.52,43.42,0.0151,17,tight,247.05,808.59,134.66,189.47,135.36,141.6,108.54,0.0,69.76,210.26,112.36,108.04,86.88,52.37,130.94,138.08,51.69,102.9
459,4278.0,987.99,1092.67,515.87,2305.77,1370.58,601.65,0.1406,15,healthy,329.73,1027.04,203.96,191.65,237.36,161.59,154.44,0.0,0.0,281.12,293.53,0.0,133.38,195.67,146.66,208.6,85.17,26.45
460,4315.47,996.64,2738.47,760.72,2620.57,944.65,750.25,0.1739,15,healthy,355.49,1234.11,181.39,286.05,193.33,187.1,99.4,0.0,83.7,85.29,100.94,283.72,98.59,166.75,0.0,0.0,113.71,95.65
461,5907.7,1364.36,3499.39,3198.25,3396.73,989.85,1521.12,0.2575,13,healthy,509.63,1270.95,300.28,409.47,225.03,201.22,222.0,258.15,0.0,431.87,0.0,189.31,0.0,107.3,190.76,70.61,0.0,0.0
462,9331.69,2155.12,516.53,554.9,6597.95,2175.97,557.77,0.0598,13,tight,1124.91,3312.88,332.0,562.47,421.48,404.98,242.26,0.0,196.97,765.9,0.0,497.12,0.0,0.0,0.0,275.6,334.34,303.01
463,4367.76,1008.72,1564.77,1327.33,2850.77,954.03,562.96,0.1289,16,healthy,372.07,1355.4,270.8,185.17,259.07,137.25,160.66,0.0,110.35,0.0,54.77,256.04,33.9,127.53,86.93,214.51,55.34,125.01
464,2524.4,583.0,319.37,405.32,1592.13,694.88,237.39,0.094,15,tight,213.52,792.38,156.44,116.83,131.52,85.76,95.68,0.0,0.0,0.0,88.02,187.4,20.73,115.48,98.44,130.79,29.12,24.9
465,15834.07,3656.83,3432.11,1469.91,10724.54,1685.81,3423.72,0.2162,13,healthy,1276.46,4106.23,985.84,1039.71,988.76,804.9,393.9,772.13,356.61,0.0,602.16,0.0,118.21,780.38,0.0,0.0,185.06,0.0
466,7158.37,1653.2,2255.73,679.06,4537.85,1570.11,1050.41,0.1467,14,healthy,522.42,2242.93,282.06,493.15,420.72,314.04,262.53,0.0,0.0,0.0,0.0,448.21,159.68,238.41,188.04,367.17,113.71,54.89
